date_utc,twilight,moon,ra_deg,dec_deg,mag,surf_brt,sub_lon,sub_lat,distance_au,elong_deg,elong_dir
2038-Feb-10 00:00,,m,113.33011,22.14016,-2.582,5.428,156.796516,1.357541,4.36333794729713,150.1878,/T
2038-Feb-11 00:00,,m,113.22328,22.15727,-2.577,5.429,307.391130,1.359034,4.37164563827213,149.0753,/T
2038-Feb-12 00:00,,m,113.11905,22.17390,-2.571,5.430,97.981976,1.360482,4.38021640820459,147.9657,/T
2038-Feb-13 00:00,,m,113.01744,22.19005,-2.566,5.431,248.569028,1.361885,4.38904597070666,146.8591,/T
2038-Feb-14 00:00,A,m,112.91856,22.20571,-2.560,5.432,39.152242,1.363239,4.39812960612480,145.7554,/T
2038-Feb-15 00:00,A,m,112.82244,22.22088,-2.554,5.434,189.731586,1.364545,4.40746376748013,144.6549,/T
2038-Feb-16 00:00,A,m,112.72914,22.23556,-2.548,5.435,340.307041,1.365801,4.41704270636048,143.5574,/T
2038-Feb-17 00:00,A,m,112.63869,22.24975,-2.542,5.436,130.878579,1.367005,4.42686331181888,142.4631,/T
2038-Feb-18 00:00,A,m,112.55115,22.26345,-2.535,5.437,281.446184,1.368158,4.43692128473539,141.3721,/T
2038-Feb-19 00:00,A,m,112.46655,22.27665,-2.529,5.439,72.009815,1.369258,4.44721285028961,140.2842,/T
2038-Feb-20 00:00,A,m,112.38494,22.28936,-2.522,5.440,222.569468,1.370304,4.45773337339417,139.1997,/T
2038-Feb-21 00:00,A,m,112.30636,22.30156,-2.515,5.441,13.125118,1.371296,4.46847841948800,138.1184,/T
2038-Feb-22 00:00,A,,112.23085,22.31325,-2.509,5.442,163.676752,1.372232,4.47944454312254,137.0404,/T
2038-Feb-23 00:00,A,,112.15847,22.32443,-2.502,5.444,314.224361,1.373113,4.49062632904265,135.9658,/T
2038-Feb-24 00:00,A,,112.08924,22.33511,-2.495,5.445,104.767932,1.373936,4.50202089172871,134.8946,/T
2038-Feb-25 00:00,A,,112.02322,22.34527,-2.488,5.446,255.307458,1.374701,4.51362401433971,133.8267,/T
2038-Feb-26 00:00,A,,111.96046,22.35492,-2.481,5.447,45.842905,1.375405,4.52543230085922,132.7622,/T
2038-Feb-27 00:00,A,,111.90098,22.36407,-2.473,5.449,196.374276,1.376047,4.53744072406157,131.7012,/T
2038-Feb-28 00:00,A,,111.84482,22.37272,-2.466,5.450,346.901552,1.376625,4.54964471618412,130.6436,/T
2038-Mar-01 00:00,A,,111.79200,22.38086,-2.459,5.451,137.424733,1.377138,4.56204010363678,129.5896,/T
2038-Mar-02 00:00,A,,111.74255,22.38850,-2.451,5.452,287.943817,1.377585,4.57462086559000,128.5392,/T
2038-Mar-03 00:00,A,,111.69647,22.39564,-2.444,5.454,78.458811,1.377963,4.58738315221660,127.4924,/T
2038-Mar-04 00:00,A,,111.65380,22.40228,-2.436,5.455,228.969722,1.378271,4.60032180059271,126.4493,/T
2038-Mar-05 00:00,A,,111.61456,22.40842,-2.429,5.456,19.476537,1.378507,4.61343285269477,125.4099,/T
2038-Mar-06 00:00,A,,111.57876,22.41406,-2.421,5.457,169.979278,1.378671,4.62671029072204,124.3741,/T
2038-Mar-07 00:00,A,,111.54644,22.41919,-2.414,5.459,320.477947,1.378762,4.64014910574403,123.3422,/T
2038-Mar-08 00:00,A,m,111.51760,22.42381,-2.406,5.460,110.972567,1.378777,4.65374436359141,122.3140,/T
2038-Mar-09 00:00,A,m,111.49227,22.42793,-2.398,5.461,261.463152,1.378718,4.66748979958391,121.2897,/T
2038-Mar-10 00:00,A,m,111.47044,22.43155,-2.390,5.462,51.949735,1.378582,4.68138104256456,120.2692,/T
2038-Mar-11 00:00,A,m,111.45211,22.43467,-2.383,5.463,202.432340,1.378370,4.69541269732643,119.2526,/T
2038-Mar-12 00:00,A,m,111.43730,22.43729,-2.375,5.464,352.910975,1.378079,4.70958092913998,118.2398,/T
2038-Mar-13 00:00,A,m,111.42601,22.43941,-2.367,5.465,143.385678,1.377712,4.72387954745107,117.2309,/T
2038-Mar-14 00:00,A,m,111.41824,22.44105,-2.359,5.466,293.856467,1.377266,4.73830383500127,116.2259,/T
2038-Mar-15 00:00,N,m,111.41397,22.44220,-2.352,5.467,84.323382,1.376742,4.75284876482431,115.2248,/T
2038-Mar-16 00:00,N,m,111.41320,22.44286,-2.344,5.468,234.786449,1.376140,4.76750851213284,114.2275,/T
2038-Mar-17 00:00,N,m,111.41590,22.44304,-2.336,5.469,25.245715,1.375461,4.78227868246234,113.2342,/T
2038-Mar-18 00:00,N,m,111.42206,22.44274,-2.328,5.470,175.701218,1.374703,4.79715421534140,112.2447,/T
2038-Mar-19 00:00,N,m,111.43165,22.44196,-2.320,5.471,326.152980,1.373868,4.81213182319279,111.2590,/T
2038-Mar-20 00:00,N,m,111.44466,22.44070,-2.313,5.472,116.601046,1.372955,4.82720572029039,110.2771,/T
2038-Mar-21 00:00,N,m,111.46108,22.43896,-2.305,5.473,267.045442,1.371966,4.84237199547121,109.2991,/T
2038-Mar-22 00:00,N,,111.48090,22.43673,-2.297,5.474,57.486217,1.370899,4.85762609411180,108.3247,/T
2038-Mar-23 00:00,N,,111.50412,22.43401,-2.289,5.474,207.923396,1.369755,4.87296323297734,107.3541,/T
2038-Mar-24 00:00,N,,111.53072,22.43081,-2.282,5.475,358.357031,1.368533,4.88837942544641,106.3871,/T
2038-Mar-25 00:00,N,,111.56070,22.42713,-2.274,5.476,148.787156,1.367234,4.90387031572545,105.4238,/T
2038-Mar-26 00:00,N,,111.59402,22.42298,-2.266,5.476,299.213796,1.365855,4.91943316185265,104.4641,/T
2038-Mar-27 00:00,N,,111.63068,22.41836,-2.259,5.477,89.636990,1.364397,4.93506244971297,103.5080,/T
2038-Mar-28 00:00,N,,111.67066,22.41326,-2.251,5.478,240.056765,1.362859,4.95075450741894,102.5555,/T
2038-Mar-29 00:00,N,,111.71393,22.40771,-2.244,5.478,30.473170,1.361239,4.96650447368919,101.6065,/T
2038-Mar-30 00:00,N,,111.76047,22.40168,-2.236,5.479,180.886229,1.359537,4.98230765288890,100.6611,/T
2038-Mar-31 00:00,N,,111.81025,22.39519,-2.229,5.479,331.296001,1.357753,4.99815939648264,99.7193,/T
2038-Apr-01 00:00,N,,111.86325,22.38823,-2.221,5.480,121.702526,1.355886,5.01405512158493,98.7809,/T
2038-Apr-02 00:00,N,,111.91945,22.38080,-2.214,5.480,272.105838,1.353934,5.02999173896388,97.8461,/T
2038-Apr-03 00:00,N,,111.97884,22.37289,-2.206,5.481,62.505981,1.351899,5.04596352197457,96.9149,/T
2038-Apr-04 00:00,N,,112.04139,22.36452,-2.199,5.481,212.902994,1.349779,5.06196667007256,95.9871,/T
2038-Apr-05 00:00,N,,112.10708,22.35567,-2.192,5.482,3.296932,1.347575,5.07799599011856,95.0628,/T
2038-Apr-06 00:00,N,m,112.17591,22.34635,-2.184,5.482,153.687828,1.345286,5.09404702857112,94.1421,/T
2038-Apr-07 00:00,N,m,112.24781,22.33656,-2.177,5.482,304.075752,1.342913,5.11011478035095,93.2248,/T
2038-Apr-08 00:00,N,m,112.32279,22.32629,-2.170,5.482,94.460748,1.340455,5.12619488882913,92.3110,/T
2038-Apr-09 00:00,N,m,112.40079,22.31556,-2.163,5.483,244.842864,1.337913,5.14228432388296,91.4006,/T
2038-Apr-10 00:00,N,m,112.48179,22.30437,-2.156,5.483,35.222147,1.335286,5.15837776720583,90.4936,/T
2038-Apr-11 00:00,N,m,112.56577,22.29271,-2.149,5.483,185.598644,1.332576,5.17447178424031,89.5900,/T
2038-Apr-12 00:00,N,m,112.65266,22.28059,-2.142,5.483,335.972416,1.329783,5.19056148499312,88.6899,/T
2038-Apr-13 00:00,C,m,112.74246,22.26800,-2.136,5.483,126.343500,1.326906,5.20664323703578,87.7931,/T
2038-Apr-14 00:00,C,m,112.83510,22.25496,-2.129,5.483,276.711968,1.323948,5.22271230674508,86.8996,/T
2038-Apr-15 00:00,C,m,112.93053,22.24145,-2.122,5.483,67.077866,1.320908,5.23876519355565,86.0093,/T
2038-Apr-16 00:00,C,m,113.02873,22.22749,-2.115,5.483,217.441247,1.317788,5.25479945914084,85.1224,/T
2038-Apr-17 00:00,C,m,113.12965,22.21306,-2.109,5.483,7.802154,1.314586,5.27081086587636,84.2386,/T
2038-Apr-18 00:00,C,m,113.23327,22.19816,-2.102,5.483,158.160632,1.311305,5.28679682829230,83.3580,/T
2038-Apr-19 00:00,C,m,113.33956,22.18279,-2.096,5.483,308.516736,1.307944,5.30275331002776,82.4804,/T
2038-Apr-20 00:00,C,,113.44850,22.16695,-2.090,5.483,98.870497,1.304504,5.31867782677531,81.6060,/T
2038-Apr-21 00:00,C,,113.56007,22.15063,-2.083,5.483,249.221977,1.300984,5.33456615314210,80.7345,/T
2038-Apr-22 00:00,C,,113.67423,22.13385,-2.077,5.483,39.571213,1.297385,5.35041560159707,79.8660,/T
2038-Apr-23 00:00,C,,113.79094,22.11661,-2.071,5.483,189.918254,1.293705,5.36622394402931,79.0003,/T
2038-Apr-24 00:00,C,,113.91018,22.09891,-2.065,5.483,340.263128,1.289945,5.38198747592084,78.1375,/T
2038-Apr-25 00:00,C,,114.03189,22.08074,-2.059,5.482,130.605880,1.286104,5.39770350568122,77.2775,/T
2038-Apr-26 00:00,C,,114.15606,22.06212,-2.053,5.482,280.946555,1.282182,5.41336783748708,76.4202,/T
2038-Apr-27 00:00,C,,114.28265,22.04303,-2.047,5.482,71.285187,1.278178,5.42897790285785,75.5658,/T
2038-Apr-28 00:00,C,,114.41162,22.02348,-2.041,5.482,221.621835,1.274092,5.44452893160488,74.7140,/T
2038-Apr-29 00:00,C,,114.54295,22.00346,-2.035,5.481,11.956538,1.269924,5.46001809232539,73.8649,/T
2038-Apr-30 00:00,C,,114.67659,21.98297,-2.029,5.481,162.289351,1.265674,5.47544266959509,73.0185,/T
2038-May-01 00:00,C,,114.81253,21.96201,-2.024,5.481,312.620304,1.261342,5.49079920706750,72.1747,/T
2038-May-02 00:00,C,,114.95074,21.94058,-2.018,5.480,102.949445,1.256927,5.50608482254533,71.3336,/T
2038-May-03 00:00,C,,115.09118,21.91867,-2.013,5.480,253.276823,1.252431,5.52129546447642,70.4950,/T
2038-May-04 00:00,C,,115.23384,21.89629,-2.007,5.479,43.602473,1.247853,5.53642880650222,69.6590,/T
2038-May-05 00:00,C,m,115.37868,21.87343,-2.002,5.479,193.926452,1.243193,5.55148010319412,68.8256,/T
2038-May-06 00:00,C,m,115.52567,21.85011,-1.997,5.478,344.248807,1.238453,5.56644682887120,67.9947,/T
2038-May-07 00:00,C,m,115.67475,21.82631,-1.992,5.478,134.569592,1.233632,5.58132620530210,67.1664,/T
2038-May-08 00:00,C,m,115.82591,21.80205,-1.986,5.477,284.888837,1.228731,5.59611542807712,66.3405,/T
2038-May-09 00:00,C,m,115.97910,21.77731,-1.981,5.477,75.206595,1.223751,5.61081170309661,65.5170,/T
2038-May-10 00:00,*,m,116.13428,21.75212,-1.976,5.476,225.522911,1.218692,5.62541148986515,64.6961,/T
2038-May-11 00:00,*,m,116.29142,21.72645,-1.971,5.476,15.837825,1.213555,5.63991292738968,63.8775,/T
2038-May-12 00:00,*,m,116.45047,21.70032,-1.967,5.475,166.151391,1.208342,5.65431173875415,63.0613,/T
2038-May-13 00:00,*,m,116.61139,21.67373,-1.962,5.475,316.463654,1.203052,5.66860605330373,62.2475,/T
2038-May-14 00:00,*,m,116.77413,21.64667,-1.957,5.474,106.774669,1.197686,5.68279350598374,61.4359,/T
2038-May-15 00:00,*,m,116.93867,21.61913,-1.952,5.473,257.084463,1.192246,5.69687247010358,60.6266,/T
2038-May-16 00:00,*,m,117.10498,21.59113,-1.948,5.473,47.393083,1.186731,5.71084077153012,59.8196,/T
2038-May-17 00:00,*,m,117.27304,21.56264,-1.943,5.472,197.700565,1.181143,5.72469597779389,59.0147,/T
2038-May-18 00:00,*,m,117.44282,21.53369,-1.939,5.472,348.006945,1.175480,5.73843706559321,58.2120,/T
2038-May-19 00:00,*,,117.61431,21.50426,-1.934,5.471,138.312261,1.169744,5.75206062570536,57.4113,/T
2038-May-20 00:00,*,,117.78746,21.47436,-1.930,5.470,288.616549,1.163935,5.76556543148425,56.6126,/T
2038-May-21 00:00,*,,117.96223,21.44401,-1.926,5.470,78.919855,1.158052,5.77894931457215,55.8159,/T
2038-May-22 00:00,*,,118.13861,21.41319,-1.922,5.469,229.222194,1.152094,5.79221122287383,55.0211,/T
2038-May-23 00:00,*,,118.31654,21.38191,-1.918,5.468,19.523607,1.146062,5.80534871568363,54.2281,/T
2038-May-24 00:00,*,,118.49601,21.35017,-1.913,5.468,169.824121,1.139956,5.81835938016837,53.4370,/T
2038-May-25 00:00,*,,118.67699,21.31797,-1.910,5.467,320.123771,1.133775,5.83124169138495,52.6477,/T
2038-May-26 00:00,*,,118.85945,21.28530,-1.906,5.466,110.422592,1.127519,5.84399195594415,51.8601,/T
2038-May-27 00:00,*,,119.04336,21.25216,-1.902,5.466,260.720621,1.121189,5.85660841884583,51.0743,/T
2038-May-28 00:00,*,,119.22869,21.21856,-1.898,5.465,51.017907,1.114785,5.86908832893768,50.2902,/T
2038-May-29 00:00,*,,119.41543,21.18449,-1.894,5.464,201.314469,1.108306,5.88143066827792,49.5077,/T
2038-May-30 00:00,*,,119.60355,21.14996,-1.891,5.463,351.610353,1.101753,5.89363262568114,48.7269,/T
2038-May-31 00:00,*,,119.79303,21.11495,-1.887,5.463,141.905585,1.095127,5.90569202201738,47.9477,/T
2038-Jun-01 00:00,*,,119.98384,21.07948,-1.883,5.462,292.200207,1.088427,5.91760720879061,47.1702,/T
2038-Jun-02 00:00,*,,120.17596,21.04355,-1.880,5.461,82.494249,1.081656,5.92937489791543,46.3942,/T
2038-Jun-03 00:00,*,m,120.36935,21.00715,-1.876,5.461,232.787757,1.074812,5.94099339994247,45.6198,/T
2038-Jun-04 00:00,*,m,120.56398,20.97030,-1.873,5.460,23.080775,1.067898,5.95246010193740,44.8469,/T
2038-Jun-05 00:00,*,m,120.75981,20.93299,-1.870,5.459,173.373326,1.060912,5.96377454706770,44.0755,/T
2038-Jun-06 00:00,*,m,120.95682,20.89524,-1.867,5.459,323.665455,1.053858,5.97493413700388,43.3057,/T
2038-Jun-07 00:00,*,m,121.15496,20.85703,-1.863,5.458,113.957188,1.046734,5.98593739470564,42.5373,/T
2038-Jun-08 00:00,*,m,121.35421,20.81838,-1.860,5.457,264.248565,1.039543,5.99678292269871,41.7704,/T
2038-Jun-09 00:00,*,m,121.55452,20.77928,-1.857,5.457,54.539614,1.032284,6.00746829353733,41.0049,/T
2038-Jun-10 00:00,*,m,121.75588,20.73973,-1.854,5.456,204.830376,1.024960,6.01799217891286,40.2408,/T
2038-Jun-11 00:00,*,m,121.95824,20.69973,-1.851,5.455,355.120894,1.017570,6.02835251685191,39.4782,/T
2038-Jun-12 00:00,*,m,122.16158,20.65929,-1.849,5.455,145.411188,1.010116,6.03854963978331,38.7168,/T
2038-Jun-13 00:00,*,m,122.36589,20.61840,-1.846,5.454,295.701295,1.002597,6.04858152658942,37.9568,/T
2038-Jun-14 00:00,*,m,122.57115,20.57707,-1.843,5.453,85.991234,0.995016,6.05844762651372,37.1981,/T
2038-Jun-15 00:00,*,m,122.77733,20.53529,-1.840,5.453,236.281042,0.987371,6.06814694062674,36.4406,/T
2038-Jun-16 00:00,*,m,122.98442,20.49307,-1.838,5.452,26.570732,0.979663,6.07767799643358,35.6842,/T
2038-Jun-17 00:00,*,,123.19239,20.45042,-1.835,5.451,176.860341,0.971892,6.08703965809486,34.9291,/T
2038-Jun-18 00:00,*,,123.40121,20.40734,-1.832,5.451,327.149900,0.964058,6.09623016631007,34.1749,/T
2038-Jun-19 00:00,*,,123.61084,20.36384,-1.830,5.450,117.439426,0.956162,6.10525000453822,33.4219,/T
2038-Jun-20 00:00,*,,123.82126,20.31992,-1.828,5.449,267.728947,0.948202,6.11409708443704,32.6698,/T
2038-Jun-21 00:00,*,,124.03244,20.27558,-1.825,5.449,58.018479,0.940179,6.12277086386964,31.9187,/T
2038-Jun-22 00:00,*,,124.24437,20.23082,-1.823,5.448,208.308054,0.932093,6.13126980347410,31.1685,/T
2038-Jun-23 00:00,*,,124.45703,20.18564,-1.821,5.448,358.597685,0.923944,6.13959248099880,30.4191,/T
2038-Jun-24 00:00,*,,124.67039,20.14004,-1.818,5.447,148.887410,0.915732,6.14773710952781,29.6707,/T
2038-Jun-25 00:00,*,,124.88445,20.09402,-1.816,5.447,299.177258,0.907459,6.15570166739175,28.9230,/T
2038-Jun-26 00:00,*,,125.09917,20.04758,-1.814,5.446,89.467254,0.899123,6.16348628029179,28.1761,/T
2038-Jun-27 00:00,*,,125.31454,20.00073,-1.812,5.446,239.757424,0.890726,6.17108872191972,27.4300,/T
2038-Jun-28 00:00,*,,125.53055,19.95347,-1.810,5.445,30.047789,0.882268,6.17850845590209,26.6847,/T
2038-Jun-29 00:00,*,,125.74717,19.90579,-1.808,5.445,180.338385,0.873750,6.18574366714935,25.9401,/T
2038-Jun-30 00:00,*,,125.96439,19.85772,-1.806,5.444,330.629223,0.865173,6.19279333204489,25.1961,/T
2038-Jul-01 00:00,*,,126.18218,19.80924,-1.804,5.444,120.920347,0.856537,6.19965543722958,24.4529,/T
2038-Jul-02 00:00,*,,126.40051,19.76037,-1.803,5.443,271.211785,0.847844,6.20632821308459,23.7103,/T
2038-Jul-03 00:00,*,m,126.61934,19.71112,-1.801,5.443,61.503568,0.839093,6.21281180172568,22.9684,/T
2038-Jul-04 00:00,*,m,126.83864,19.66148,-1.799,5.442,211.795721,0.830287,6.21910441881611,22.2271,/T
2038-Jul-05 00:00,*,m,127.05840,19.61146,-1.797,5.442,2.088269,0.821426,6.22520598007436,21.4864,/T
2038-Jul-06 00:00,*,m,127.27857,19.56108,-1.796,5.442,152.381247,0.812511,6.23111500540558,20.7463,/T
2038-Jul-07 00:00,*,m,127.49913,19.51032,-1.794,5.441,302.674665,0.803544,6.23683143280473,20.0069,/T
2038-Jul-08 00:00,*,m,127.72006,19.45919,-1.793,5.441,92.968564,0.794525,6.24235367243229,19.2680,/T
2038-Jul-09 00:00,*,m,127.94135,19.40769,-1.791,5.441,243.262968,0.785455,6.24768086429799,18.5296,/T
2038-Jul-10 00:00,*,m,128.16295,19.35582,-1.790,5.440,33.557905,0.776334,6.25281364920622,17.7918,/T
2038-Jul-11 00:00,*,m,128.38488,19.30360,-1.789,5.440,183.853392,0.767165,6.25775122627611,17.0545,/T
2038-Jul-12 00:00,*,m,128.60710,19.25101,-1.787,5.440,334.149449,0.757946,6.26249418596293,16.3177,/T
2038-Jul-13 00:00,*,m,128.82960,19.19808,-1.786,5.440,124.446099,0.748679,6.26704154250744,15.5813,/T
2038-Jul-14 00:00,*,m,129.05237,19.14480,-1.785,5.439,274.743348,0.739363,6.27139398128855,14.8454,/T
2038-Jul-15 00:00,*,m,129.27539,19.09119,-1.784,5.439,65.041225,0.729999,6.27554997909564,14.1098,/T
2038-Jul-16 00:00,*,,129.49862,19.03724,-1.783,5.439,215.339747,0.720588,6.27950895555563,13.3746,/T
2038-Jul-17 00:00,*,,129.72203,18.98297,-1.782,5.439,5.638940,0.711128,6.28327113999330,12.6397,/T
2038-Jul-18 00:00,*,,129.94561,18.92839,-1.781,5.439,155.938815,0.701621,6.28683580088545,11.9051,/T
2038-Jul-19 00:00,*,,130.16934,18.87348,-1.780,5.438,306.239391,0.692066,6.29020310541199,11.1707,/T
2038-Jul-20 00:00,*,,130.39320,18.81826,-1.779,5.438,96.540690,0.682464,6.29337166428850,10.4365,/T
2038-Jul-21 00:00,*,,130.61718,18.76273,-1.778,5.438,246.842720,0.672815,6.29634198765064,9.7026,/T
2038-Jul-22 00:00,*,,130.84127,18.70689,-1.777,5.438,37.145510,0.663119,6.29911205941044,8.9690,/T
2038-Jul-23 00:00,*,,131.06545,18.65074,-1.776,5.438,187.449079,0.653378,6.30168119654153,8.2355,/T
2038-Jul-24 00:00,*,,131.28970,18.59429,-1.775,5.438,337.753460,0.643591,6.30404906476450,7.5024,/T
2038-Jul-25 00:00,*,,131.51401,18.53754,-1.775,5.438,128.058665,0.633760,6.30621516719180,6.7696,/T
2038-Jul-26 00:00,*,,131.73836,18.48051,-1.774,5.438,278.364717,0.623884,6.30817949492211,6.0372,/T
2038-Jul-27 00:00,*,,131.96273,18.42319,-1.773,5.438,68.671638,0.613966,6.30994076679246,5.3056,/T
2038-Jul-28 00:00,*,,132.18711,18.36559,-1.773,5.438,218.979442,0.604005,6.31149970088367,4.5749,/T
2038-Jul-29 00:00,*,,132.41148,18.30773,-1.772,5.438,9.288156,0.594003,6.31285434488042,3.8458,/T
2038-Jul-30 00:00,*,,132.63582,18.24960,-1.772,5.438,159.597802,0.583961,6.31400430708218,3.1196,/T
2038-Jul-31 00:00,*,,132.86008,18.19122,-1.771,5.438,309.908416,0.573879,6.31494904092581,2.3989,/T
2038-Aug-01 00:00,*,m,133.08426,18.13259,-1.771,5.438,100.220010,0.563760,6.31568861540677,1.6910,/T
2038-Aug-02 00:00,*,m,133.30833,18.07375,-1.771,5.439,250.532612,0.553604,6.31622310809626,1.0234,/T
2038-Aug-03 00:00,*,m,133.53219,18.01479,-1.771,5.439,40.846244,0.543412,6.31655176815065,0.5647,/T
2038-Aug-04 00:00,*,m,133.75573,17.95541,-1.770,5.439,191.160921,0.533186,6.31667583701273,0.8216,/L
2038-Aug-05 00:00,*,m,133.97926,17.89579,-1.770,5.439,341.476669,0.522927,6.31659402483615,1.4550,/L
2038-Aug-06 00:00,*,m,134.20259,17.83599,-1.770,5.439,131.793505,0.512635,6.31630675837800,2.1554,/L
2038-Aug-07 00:00,*,m,134.42570,17.77600,-1.770,5.439,282.111465,0.502312,6.31581389378887,2.8745,/L
2038-Aug-08 00:00,*,m,134.64856,17.71579,-1.770,5.439,72.430556,0.491958,6.31511660400659,3.6013,/L
2038-Aug-09 00:00,*,m,134.87117,17.65540,-1.770,5.440,222.750799,0.481574,6.31421545964087,4.3320,/L
2038-Aug-10 00:00,*,m,135.09352,17.59481,-1.771,5.440,13.072207,0.471160,6.31311054356560,5.0652,/L
2038-Aug-11 00:00,*,m,135.31557,17.53405,-1.771,5.440,163.394793,0.460717,6.31180351118604,5.8001,/L
2038-Aug-12 00:00,C,m,135.53731,17.47312,-1.771,5.440,313.718568,0.450244,6.31029354228215,6.5362,/L
2038-Aug-13 00:00,C,m,135.75872,17.41202,-1.771,5.441,104.043548,0.439743,6.30858125875874,7.2734,/L
2038-Aug-14 00:00,C,m,135.97977,17.35077,-1.772,5.441,254.369760,0.429214,6.30666616332310,8.0116,/L
2038-Aug-15 00:00,C,,136.20044,17.28938,-1.772,5.441,44.697208,0.418656,6.30454952112340,8.7506,/L
2038-Aug-16 00:00,C,,136.42072,17.22784,-1.772,5.442,195.025914,0.408071,6.30223134769377,9.4904,/L
2038-Aug-17 00:00,C,,136.64059,17.16616,-1.773,5.442,345.355888,0.397459,6.29971158163861,10.2310,/L
2038-Aug-18 00:00,C,,136.86004,17.10435,-1.773,5.442,135.687148,0.386819,6.29699129678940,10.9725,/L
2038-Aug-19 00:00,C,,137.07907,17.04241,-1.774,5.443,286.019704,0.376154,6.29406951626040,11.7147,/L
2038-Aug-20 00:00,C,,137.29767,16.98035,-1.774,5.443,76.353575,0.365464,6.29094651561748,12.4578,/L
2038-Aug-21 00:00,C,,137.51580,16.91818,-1.775,5.444,226.688795,0.354749,6.28762129224425,13.2017,/L
2038-Aug-22 00:00,C,,137.73346,16.85589,-1.776,5.444,17.025371,0.344011,6.28409516498329,13.9465,/L
2038-Aug-23 00:00,C,,137.95063,16.79351,-1.777,5.445,167.363331,0.333250,6.28036786209553,14.6922,/L
2038-Aug-24 00:00,C,,138.16729,16.73105,-1.777,5.445,317.702688,0.322467,6.27643961769857,15.4388,/L
2038-Aug-25 00:00,C,,138.38342,16.66851,-1.778,5.446,108.043465,0.311664,6.27231138562005,16.1864,/L
2038-Aug-26 00:00,C,,138.59900,16.60589,-1.779,5.446,258.385674,0.300842,6.26798269740389,16.9348,/L
2038-Aug-27 00:00,C,,138.81400,16.54322,-1.780,5.447,48.729338,0.290002,6.26345401810146,17.6843,/L
2038-Aug-28 00:00,C,,139.02840,16.48050,-1.781,5.447,199.074489,0.279144,6.25872449952423,18.4347,/L
2038-Aug-29 00:00,C,,139.24216,16.41775,-1.782,5.448,349.421142,0.268272,6.25379596690852,19.1861,/L
2038-Aug-30 00:00,C,,139.45525,16.35498,-1.783,5.448,139.769325,0.257385,6.24866841250654,19.9385,/L
2038-Aug-31 00:00,N,m,139.66766,16.29218,-1.784,5.449,290.119050,0.246486,6.24334285729636,20.6920,/L
2038-Sep-01 00:00,N,m,139.87935,16.22937,-1.786,5.450,80.470345,0.235575,6.23782058394194,21.4464,/L
2038-Sep-02 00:00,N,m,140.09034,16.16656,-1.787,5.450,230.823216,0.224654,6.23210218966475,22.2019,/L
2038-Sep-03 00:00,N,m,140.30059,16.10375,-1.788,5.451,21.177684,0.213724,6.22618876879935,22.9584,/L
2038-Sep-04 00:00,N,m,140.51009,16.04094,-1.789,5.452,171.533778,0.202786,6.22008017231518,23.7160,/L
2038-Sep-05 00:00,N,m,140.71882,15.97817,-1.791,5.452,321.891508,0.191841,6.21377899071582,24.4746,/L
2038-Sep-06 00:00,N,m,140.92677,15.91542,-1.792,5.453,112.250895,0.180889,6.20728574714512,25.2344,/L
2038-Sep-07 00:00,N,m,141.13390,15.85273,-1.794,5.454,262.611947,0.169931,6.20060222495111,25.9952,/L
2038-Sep-08 00:00,N,m,141.34020,15.79009,-1.795,5.455,52.974684,0.158967,6.19372977918420,26.7572,/L
2038-Sep-09 00:00,N,m,141.54564,15.72753,-1.797,5.455,203.339106,0.147998,6.18666962504519,27.5203,/L
2038-Sep-10 00:00,N,m,141.75021,15.66504,-1.799,5.456,353.705232,0.137025,6.17942276166450,28.2846,/L
2038-Sep-11 00:00,N,m,141.95387,15.60265,-1.800,5.457,144.073082,0.126048,6.17198900893745,29.0502,/L
2038-Sep-12 00:00,N,m,142.15662,15.54035,-1.802,5.458,294.442670,0.115068,6.16437074035200,29.8170,/L
2038-Sep-13 00:00,N,m,142.35842,15.47817,-1.804,5.458,84.814016,0.104085,6.15656823436483,30.5852,/L
2038-Sep-14 00:00,N,m,142.55927,15.41610,-1.806,5.459,235.187124,0.093100,6.14858324461914,31.3547,/L
2038-Sep-15 00:00,N,,142.75915,15.35415,-1.808,5.460,25.562022,0.082114,6.14041661601845,32.1256,/L
2038-Sep-16 00:00,N,,142.95805,15.29233,-1.810,5.461,175.938708,0.071128,6.13206977146178,32.8979,/L
2038-Sep-17 00:00,N,,143.15596,15.23065,-1.812,5.462,326.317206,0.060142,6.12354335887840,33.6717,/L
2038-Sep-18 00:00,N,,143.35286,15.16912,-1.814,5.463,116.697535,0.049159,6.11483717830014,34.4470,/L
2038-Sep-19 00:00,A,,143.54873,15.10775,-1.816,5.464,267.079716,0.038178,6.10595334318389,35.2238,/L
2038-Sep-20 00:00,A,,143.74355,15.04656,-1.818,5.464,57.463771,0.027202,6.09689212255472,36.0022,/L
2038-Sep-21 00:00,A,,143.93729,14.98555,-1.821,5.465,207.849710,0.016231,6.08765540820408,36.7822,/L
2038-Sep-22 00:00,A,,144.12992,14.92474,-1.823,5.466,358.237565,0.005267,6.07824385464645,37.5639,/L
2038-Sep-23 00:00,A,,144.32144,14.86414,-1.825,5.467,148.627338,-0.005689,6.06865939433373,38.3473,/L
2038-Sep-24 00:00,A,,144.51180,14.80376,-1.828,5.468,299.019057,-0.016635,6.05890269036210,39.1323,/L
